Compound ID,Concentration (M),% Inhibition
241,0.02,0.0
241,0.03,0.0
241,0.04,0.0
241,0.05,0.0
242,0.002,0.0
242,0.004,0.0
242,0.006,0.0
242,0.008,0.0
242,0.01,0.0
242,0.02,0.0
242,0.03,0.0
242,0.04,0.0
242,0.05,0.0
243,0.002,0.0
243,0.004,0.0
243,0.006,0.0
243,0.008,0.0
243,0.01,0.0
243,0.02,0.0
243,0.03,0.0
243,0.04,0.0
243,0.05,0.0
244,0.002,0.0
244,0.004,0.0
244,0.006,0.0
244,0.008,0.0
244,0.01,0.0
244,0.02,0.0
244,0.03,0.0
244,0.04,0.0
244,0.05,0.0
245,0.002,0.0
245,0.004,0.0
245,0.006,0.0
245,0.008,0.0
245,0.01,0.0
245,0.02,0.0
245,0.03,0.0
245,0.04,0.0
245,0.05,0.0
246,0.002,0.0
246,0.004,0.0
246,0.006,0.0
246,0.008,0.0
246,0.01,0.0
246,0.02,0.0
246,0.03,0.0
246,0.04,0.0
246,0.05,0.0
247,0.002,0.0
247,0.004,0.0
247,0.006,0.0
247,0.008,0.0
247,0.01,0.0
247,0.02,0.0
247,0.03,0.0
247,0.04,0.0
247,0.05,0.0
248,0.002,0.0
248,0.004,0.0
248,0.006,0.0
248,0.008,0.0
248,0.01,0.0
248,0.02,0.0
248,0.03,0.0
248,0.04,0.0
248,0.05,0.0
249,0.002,0.0
249,0.004,0.0
249,0.006,0.0
249,0.008,0.0
249,0.01,0.0
249,0.02,0.0
249,0.03,0.0
249,0.04,0.0
249,0.05,0.0
250,0.002,0.0
250,0.004,0.0
250,0.006,0.0
250,0.008,0.0
250,0.01,0.0
250,0.02,0.0
250,0.03,0.0
250,0.04,0.0
250,0.05,0.0
251,0.002,0.0
251,0.004,0.0
251,0.006,0.0
251,0.008,0.0
251,0.01,0.0
251,0.02,0.0
251,0.03,0.0
251,0.04,0.0
251,0.05,0.0
252,0.002,0.0
252,0.004,0.0
252,0.006,0.0
252,0.008,0.0
252,0.01,0.0
252,0.02,0.0
252,0.03,0.0
252,0.04,0.0
252,0.05,0.0
253,0.002,0.0
253,0.004,0.0
253,0.006,0.0
253,0.008,0.0
253,0.01,0.0
253,0.02,0.0
253,0.03,0.0
253,0.04,0.0
253,0.05,0.0
254,0.002,0.0
254,0.004,0.0
254,0.006,0.0
254,0.008,0.0
254,0.01,0.0
254,0.02,0.0
254,0.03,0.0
254,0.04,0.0
254,0.05,0.0
255,0.002,0.0
255,0.004,0.0
255,0.006,0.0
255,0.008,0.0
255,0.01,0.0
255,0.02,0.0
255,0.03,0.0
255,0.04,0.0
255,0.05,0.0
256,0.002,0.0
256,0.004,0.0
256,0.006,0.0
256,0.008,0.0
256,0.01,0.0
256,0.02,0.0
256,0.03,0.0
256,0.04,0.0
256,0.05,0.0
257,0.002,0.0
257,0.004,0.0
257,0.006,0.0
257,0.008,0.0
257,0.01,0.0
257,0.02,0.0
257,0.03,0.0
257,0.04,0.0
257,0.05,0.0
258,0.002,0.0
258,0.004,0.0
258,0.006,0.0
258,0.008,0.0
258,0.01,0.0
258,0.02,0.0
258,0.03,0.0
258,0.04,0.0
258,0.05,0.0
259,0.002,0.0
259,0.004,0.0
259,0.006,0.0
259,0.008,0.0
259,0.01,0.0
259,0.02,0.0
259,0.03,0.0
259,0.04,0.0
259,0.05,0.0
260,0.002,0.0
260,0.004,0.0
260,0.006,0.0
260,0.008,0.0
260,0.01,0.0
260,0.02,0.0
260,0.03,0.0
260,0.04,0.0
260,0.05,0.0
261,0.002,0.0
261,0.004,0.0
261,0.006,0.0
261,0.008,0.0
261,0.01,0.0
261,0.02,0.0
261,0.03,0.0
261,0.04,0.0
261,0.05,0.0
262,0.002,0.0
262,0.004,0.0
262,0.006,0.0
262,0.008,0.0
262,0.01,0.0
262,0.02,0.0
262,0.03,0.0
262,0.04,0.0
262,0.05,0.0
263,0.002,0.0
263,0.004,0.0
263,0.006,0.0
263,0.008,0.0
263,0.01,0.0
263,0.02,0.0
263,0.03,0.0
263,0.04,0.0
263,0.05,0.0
264,0.002,0.0
264,0.004,0.0
264,0.006,0.0
264,0.008,0.0
264,0.01,0.0
264,0.02,0.0
264,0.03,0.0
264,0.04,0.0
264,0.05,0.0
265,0.002,0.0
265,0.004,0.0
265,0.006,0.0
265,0.008,0.0
265,0.01,0.0
265,0.02,0.0
265,0.03,0.0
265,0.04,0.0
265,0.05,0.0
266,0.002,0.0
266,0.004,0.0
266,0.006,0.0
266,0.008,0.0
266,0.01,0.0
266,0.02,0.0
266,0.03,0.0
266,0.04,0.0
266,0.05,0.0
267,0.002,0.0
267,0.004,0.0
267,0.006,0.0
267,0.008,0.0
267,0.01,0.0
267,0.02,0.0
267,0.03,0.0
267,0.04,0.0
267,0.05,0.0
268,0.002,0.0
268,0.004,0.0
268,0.006,0.0
268,0.008,0.0
268,0.01,0.0
268,0.02,0.0
268,0.03,0.0
268,0.04,0.0
268,0.05,0.0
269,0.002,0.0
269,0.004,0.0
269,0.006,0.0
269,0.008,0.0
269,0.01,0.0
269,0.02,0.0
269,0.03,0.0
269,0.04,0.0
269,0.05,0.0
270,0.002,0.0
270,0.004,0.0
270,0.006,0.0
270,0.008,0.0
270,0.01,0.0
270,0.02,0.0
270,0.03,0.0
270,0.04,0.0
270,0.05,0.0
271,0.002,0.0
271,0.004,0.0
271,0.006,0.0
271,0.008,0.0
271,0.01,0.0
271,0.02,0.0
271,0.03,0.0
271,0.04,0.0
271,0.05,0.0
272,0.002,0.0
272,0.004,0.0
272,0.006,0.0
272,0.008,0.0
272,0.01,0.0
272,0.02,0.0
272,0.03,0.0
272,0.04,0.0
272,0.05,0.0
273,0.002,0.0
273,0.004,0.0
273,0.006,0.0
273,0.008,0.0
273,0.01,0.0
273,0.02,0.0
273,0.03,0.0
273,0.04,0.0
273,0.05,0.0
274,0.002,0.0
274,0.004,0.0
274,0.006,0.0
274,0.008,0.0
274,0.01,0.0
274,0.02,0.0
274,0.03,0.0
274,0.04,0.0
274,0.05,0.0
275,0.002,0.0
275,0.004,0.0
275,0.006,0.0
275,0.008,0.0
275,0.01,0.0
275,0.02,0.0
275,0.03,0.0
275,0.04,0.0
275,0.05,0.0
276,0.002,0.0
276,0.004,0.0
276,0.006,0.0
276,0.008,0.0
276,0.01,0.0
276,0.02,0.0
276,0.03,0.0
276,0.04,0.0
276,0.05,0.0
277,0.002,0.0
277,0.004,0.0
277,0.006,0.0
277,0.008,0.0
277,0.01,0.0
277,0.02,0.0
277,0.03,0.0
277,0.04,0.0
277,0.05,0.0
278,0.002,0.0
278,0.004,0.0
278,0.006,0.0
278,0.008,0.0
278,0.01,0.0
278,0.02,0.0
278,0.03,0.0
278,0.04,0.0
278,0.05,0.0
279,0.002,0.0
279,0.004,0.0
279,0.006,0.0
279,0.008,0.0
279,0.01,0.0
279,0.02,0.0
279,0.03,0.0
279,0.04,0.0
279,0.05,0.0
280,0.002,0.0
280,0.004,0.0
280,0.006,0.0
280,0.008,0.0
280,0.01,0.0
280,0.02,0.0
280,0.03,0.0
280,0.04,0.0
280,0.05,0.0
281,0.002,0.0
281,0.004,0.0
281,0.006,0.0
281,0.008,0.0
281,0.01,0.0
281,0.02,0.0
281,0.03,0.0
281,0.04,0.0
281,0.05,0.0
282,0.002,0.0
282,0.004,0.0
282,0.006,0.0
282,0.008,0.0
282,0.01,0.0
282,0.02,0.0
282,0.03,0.0
282,0.04,0.0
282,0.05,0.0
283,0.002,0.0
283,0.004,0.0
283,0.006,0.0
283,0.008,0.0
283,0.01,0.0
283,0.02,0.0
283,0.03,0.0
283,0.04,0.0
283,0.05,0.0
284,0.002,0.0
284,0.004,0.0
284,0.006,0.0
284,0.008,0.0
284,0.01,0.0
284,0.02,0.0
284,0.03,0.0
284,0.04,0.0
284,0.05,0.0
285,0.002,0.0
285,0.004,0.0
285,0.006,0.0
285,0.008,0.0
285,0.01,0.0
285,0.02,0.0
285,0.03,0.0
285,0.04,0.0
285,0.05,0.0
286,0.002,0.0
286,0.004,0.0
286,0.006,0.0
286,0.008,0.0
286,0.01,0.0
286,0.02,0.0
286,0.03,0.0
286,0.04,0.0
286,0.05,0.0
287,0.002,0.0
287,0.004,0.0
287,0.006,0.0
287,0.008,0.0
287,0.01,0.0
287,0.02,0.0
287,0.03,0.0
287,0.04,0.0
287,0.05,0.0
288,0.002,0.0
288,0.004,0.0
288,0.006,0.0
288,0.008,0.0
288,0.01,0.0
288,0.02,0.0
288,0.03,0.0
288,0.04,0.0
288,0.05,0.0
289,0.002,0.0
289,0.004,0.0
289,0.006,0.0
289,0.008,0.0
289,0.01,0.0
289,0.02,0.0
289,0.03,0.0
289,0.04,0.0
289,0.05,0.0
290,0.002,0.0
290,0.004,0.0
290,0.006,0.0
290,0.008,0.0
290,0.01,0.0
290,0.02,0.0
290,0.03,0.0
290,0.04,0.0
290,0.05,0.0
291,0.002,0.0
291,0.004,0.0
291,0.006,0.0
291,0.008,0.0
291,0.01,0.0
291,0.02,0.0
291,0.03,0.0
291,0.04,0.0
291,0.05,0.0
292,0.002,0.0
292,0.004,0.0
292,0.006,0.0
292,0.008,0.0
292,0.01,0.0
292,0.02,0.0
292,0.03,0.0
292,0.04,0.0
292,0.05,0.0
293,0.002,0.0
293,0.004,0.0
293,0.006,0.0
293,0.008,0.0
293,0.01,0.0
293,0.02,0.0
293,0.03,0.0
293,0.04,0.0
293,0.05,0.0
294,0.002,0.0
294,0.004,0.0
294,0.006,0.0
294,0.008,0.0
294,0.01,0.0
294,0.02,0.0
294,0.03,0.0
294,0.04,0.0
294,0.05,0.0
295,0.002,0.0
295,0.004,0.0
295,0.006,0.0
295,0.008,0.0
295,0.01,0.0
295,0.02,0.0
295,0.03,0.0
295,0.04,0.0
295,0.05,0.0
296,0.002,0.0
296,0.004,0.0
296,0.006,0.0
296,0.008,0.0
296,0.01,0.0
296,0.02,0.0
296,0.03,0.0
296,0.04,0.0
296,0.05,0.0
297,0.002,0.0
297,0.004,0.0
297,0.006,0.0
297,0.008,0.0
297,0.01,0.0
297,0.02,0.0
297,0.03,0.0
297,0.04,0.0
297,0.05,0.0
298,0.002,0.0
298,0.004,0.0
298,0.006,0.0
298,0.008,0.0
298,0.01,0.0
298,0.02,0.0
298,0.03,0.0
298,0.04,0.0
298,0.05,0.0
299,0.002,0.0
299,0.004,0.0
299,0.006,0.0
299,0.008,0.0
299,0.01,0.0
299,0.02,0.0
299,0.03,0.0
299,0.04,0.0
299,0.05,0.0
300,0.002,0.0
300,0.004,0.0
300,0.006,0.0
300,0.008,0.0
300,0.01,0.0
300,0.02,0.0
300,0.03,0.0
300,0.04,0.0
300,0.05,0.0
301,0.002,0.0
301,0.004,0.0
301,0.006,0.0
301,0.008,0.0
301,0.01,0.0
301,0.02,0.0
301,0.03,0.0
301,0.04,0.0
301,0.05,0.0
302,0.002,0.0
302,0.004,0.0
302,0.006,0.0
302,0.008,0.0
302,0.01,0.0
302,0.02,0.0
302,0.03,0.0
302,0.04,0.0
302,0.05,0.0
303,0.002,0.0
303,0.004,0.0
303,0.006,0.0
303,0.008,0.0
303,0.01,0.0
303,0.02,0.0
303,0.03,0.0
303,0.04,0.0
303,0.05,0.0
304,0.002,0.0
304,0.004,0.0
304,0.006,0.0
304,0.008,0.0
304,0.01,0.0
304,0.02,0.0
304,0.03,0.0
304,0.04,0.0
304,0.05,0.0
305,0.002,0.0
305,0.004,0.0
305,0.006,0.0
305,0.008,0.0
305,0.01,0.0
305,0.02,0.0
305,0.03,0.0
305,0.04,0.0
305,0.05,0.0
306,0.002,0.0
306,0.004,0.0
306,0.006,0.0
306,0.008,0.0
306,0.01,0.0
306,0.02,0.0
306,0.03,0.0
306,0.04,0.0
306,0.05,0.0
307,0.002,0.0
307,0.004,0.0
307,0.006,0.0
307,0.008,0.0
307,0.01,0.0
307,0.02,0.0
307,0.03,0.0
307,0.04,0.0
307,0.05,0.0
308,0.002,0.0
308,0.004,0.0
308,0.006,0.0
308,0.008,0.0
308,0.01,0.0
308,0.02,0.0
308,0.03,0.0
308,0.04,0.0
308,0.05,0.0
309,0.002,0.0
309,0.004,0.0
309,0.006,0.0
309,0.008,0.0
309,0.01,0.0
309,0.02,0.0
309,0.03,0.0
309,0.04,0.0
309,0.05,0.0
310,0.002,0.0
310,0.004,0.0
310,0.006,0.0
310,0.008,0.0
310,0.01,0.0
310,0.02,0.0
310,0.03,0.0
310,0.04,0.0
310,0.05,0.0
311,0.002,0.0
311,0.004,0.0
311,0.006,0.0
311,0.008,0.0
311,0.01,0.0
311,0.02,0.0
311,0.03,0.0
311,0.04,0.0
311,0.05,0.0
312,0.002,0.0
312,0.004,0.0
312,0.006,0.0
312,0.008,0.0
312,0.01,0.0
312,0.02,0.0
312,0.03,0.0
312,0.04,0.0
312,0.05,0.0
313,0.002,0.0
313,0.004,0.0
313,0.006,0.0
313,0.008,0.0
313,0.01,0.0
313,0.02,0.0
313,0.03,0.0
313,0.04,0.0
313,0.05,0.0
314,0.002,0.0
314,0.004,0.0
314,0.006,0.0
314,0.008,0.0
314,0.01,0.0
314,0.02,0.0
314,0.03,0.0
314,0.04,0.0
314,0.05,0.0
315,0.002,0.0
315,0.004,0.0
315,0.006,0.0
315,0.008,0.0
315,0.01,0.0
315,0.02,0.0
315,0.03,0.0
315,0.04,0.0
315,0.05,0.0
316,0.002,0.0
316,0.004,0.0
316,0.006,0.0
316,0.008,0.0
316,0.01,0.0
316,0.02,0.0
316,0.03,0.0
316,0.04,0.0
316,0.05,0.0
317,0.002,0.0
317,0.004,0.0
317,0.006,0.0
317,0.008,0.0
317,0.01,0.0
317,0.02,0.0
317,0.03,0.0
317,0.04,0.0
317,0.05,0.0
318,0.002,0.0
318,0.004,0.0
318,0.006,0.0
318,0.008,0.0
318,0.01,0.0
318,0.02,0.0
318,0.03,0.0
318,0.04,0.0
318,0.05,0.0
319,0.002,0.0
319,0.004,0.0
319,0.006,0.0
319,0.008,0.0
319,0.01,0.0
319,0.02,0.0
319,0.03,0.0
319,0.04,0.0
319,0.05,0.0
320,0.002,0.0
320,0.004,0.0
320,0.006,0.0
320,0.008,0.0
320,0.01,0.0
320,0.02,0.0
320,0.03,0.0
320,0.04,0.0
320,0.05,0.0
321,0.002,0.0
321,0.004,0.0
321,0.006,0.0
321,0.008,0.0
321,0.01,0.0
321,0.02,0.0
321,0.03,0.0
321,0.04,0.0
321,0.05,0.0
322,0.002,0.0
322,0.004,0.0
322,0.006,0.0
322,0.008,0.0
322,0.01,0.0
322,0.02,0.0
322,0.03,0.0
322,0.04,0.0
322,0.05,0.0
323,0.002,0.0
323,0.004,0.0
323,0.006,0.0
323,0.008,0.0
323,0.01,0.0
323,0.02,0.0
323,0.03,0.0
323,0.04,0.0
323,0.05,0.0
324,0.002,0.0
324,0.004,0.0
324,0.006,0.0
324,0.008,0.0
324,0.01,0.0
324,0.02,0.0
324,0.03,0.0
324,0.04,0.0
324,0.05,0.0
325,0.002,0.0
325,0.004,0.0
325,0.006,0.0
325,0.008,0.0
325,0.01,0.0
325,0.02,0.0
325,0.03,0.0
325,0.04,0.0
325,0.05,0.0
326,0.002,0.0
326,0.004,0.0
326,0.006,0.0
326,0.008,0.0
326,0.01,0.0
326,0.02,0.0
326,0.03,0.0
326,0.04,0.0
326,0.05,0.0
327,0.002,0.0
327,0.004,0.0
327,0.006,0.0
327,0.008,0.0
327,0.01,0.0
327,0.02,0.0
327,0.03,0.0
327,0.04,0.0
327,0.05,0.0
328,0.002,0.0
328,0.004,0.0
328,0.006,0.0
328,0.008,0.0
328,0.01,0.0
328,0.02,0.0
328,0.03,0.0
328,0.04,0.0
328,0.05,0.0
329,0.002,0.0
329,0.004,0.0
329,0.006,0.0
329,0.008,0.0
329,0.01,0.0
329,0.02,0.0
329,0.03,0.0
329,0.04,0.0
329,0.05,0.0
330,0.002,0.0
330,0.004,0.0
330,0.006,0.0
330,0.008,0.0
330,0.01,0.0
330,0.02,0.0
330,0.03,0.0
330,0.04,0.0
330,0.05,0.0
331,0.002,0.0
331,0.004,0.0
331,0.006,0.0
331,0.008,0.0
331,0.01,0.0
331,0.02,0.0
331,0.03,0.0
331,0.04,0.0
331,0.05,0.0
332,0.002,0.0
332,0.004,0.0
332,0.006,0.0
332,0.008,0.0
332,0.01,0.0
332,0.02,0.0
332,0.03,0.0
332,0.04,0.0
332,0.05,0.0
333,0.002,0.0
333,0.004,0.0
333,0.006,0.0
333,0.008,0.0
333,0.01,0.0
333,0.02,0.0
333,0.03,0.0
333,0.04,0.0
333,0.05,0.0
334,0.002,0.0
334,0.004,0.0
334,0.006,0.0
334,0.008,0.0
334,0.01,0.0
334,0.02,0.0
334,0.03,0.0
334,0.04,0.0
334,0.05,0.0
335,0.002,0.0
335,0.004,0.0
335,0.006,0.0
335,0.008,0.0
335,0.01,0.0
335,0.02,0.0
335,0.03,0.0
335,0.04,0.0
335,0.05,0.0
336,0.002,0.0
336,0.004,0.0
336,0.006,0.0
336,0.008,0.0
336,0.01,0.0
336,0.02,0.0
336,0.03,0.0
336,0.04,0.0
336,0.05,0.0
337,0.002,0.0
337,0.004,0.0
337,0.006,0.0
337,0.008,0.0
337,0.01,0.0
337,0.02,0.0
337,0.03,0.0
337,0.04,0.0
337,0.05,0.0
338,0.002,0.0
338,0.004,0.0
338,0.006,0.0
338,0.008,0.0
338,0.01,0.0
338,0.02,0.0
338,0.03,0.0
338,0.04,0.0
338,0.05,0.0
339,0.002,0.0
339,0.004,0.0
339,0.006,0.0
339,0.008,0.0
339,0.01,0.0
339,0.02,0.0
339,0.03,0.0
339,0.04,0.0
339,0.05,0.0
340,0.002,0.0
340,0.004,0.0
340,0.006,0.0
340,0.008,0.0
340,0.01,0.0
340,0.02,0.0
340,0.03,0.0
340,0.04,0.0
340,0.05,0.0
341,0.002,0.0
341,0.004,0.0
341,0.006,0.0
341,0.008,0.0
341,0.01,0.0
341,0.02,0.0
341,0.03,0.0
341,0.04,0.0
341,0.05,0.0
342,0.002,0.0
342,0.004,0.0
342,0.006,0.0
342,0.008,0.0
342,0.01,0.0
342,0.02,0.0
342,0.03,0.0
342,0.04,0.0
342,0.05,0.0
343,0.002,0.0
343,0.004,0.0
343,0.006,0.0
343,0.008,0.0
343,0.01,0.0
343,0.02,0.0
343,0.03,0.0
343,0.04,0.0
343,0.05,0.0
344,0.002,0.0
344,0.004,0.0
344,0.006,0.0
344,0.008,0.0
344,0.01,0.0
344,0.02,0.0
344,0.03,0.0
344,0.04,0.0
344,0.05,0.0
345,0.002,0.0
345,0.004,0.0
345,0.006,0.0
345,0.008,0.0
345,0.01,0.0
345,0.02,0.0
345,0.03,0.0
345,0.04,0.0
345,0.05,0.0
346,0.002,0.0
346,0.004,0.0
346,0.006,0.0
346,0.008,0.0
346,0.01,0.0
346,0.02,0.0
346,0.03,0.0
346,0.04,0.0
346,0.05,0.0
347,0.002,0.0
347,0.004,0.0
347,0.006,0.0
347,0.008,0.0
347,0.01,0.0
347,0.02,0.0
347,0.03,0.0
347,0.04,0.0
347,0.05,0.0
348,0.002,0.0
348,0.004,0.0
348,0.006,0.0
348,0.008,0.0
348,0.01,0.0
348,0.02,0.0
348,0.03,0.0
348,0.04,0.0
348,0.05,0.0
349,0.002,0.0
349,0.004,0.0
349,0.006,0.0
349,0.008,0.0
349,0.01,0.0
349,0.02,0.0
349,0.03,0.0
349,0.04,0.0
349,0.05,0.0
350,0.002,0.0
350,0.004,0.0
350,0.006,0.0
350,0.008,0.0
350,0.01,0.0
350,0.02,0.0
350,0.03,0.0
350,0.04,0.0
350,0.05,0.0
351,0.002,0.0
351,0.004,0.0
351,0.006,0.0
351,0.008,0.0
351,0.01,0.0
351,0.02,0.0
351,0.03,0.0
351,0.04,0.0
351,0.05,0.0
352,0.002,0.0
352,0.004,0.0
352,0.006,0.0
352,0.008,0.0
352,0.01,0.0
352,0.02,0.0
352,0.03,0.0
352,0.04,0.0
352,0.05,0.0
353,0.002,0.0
353,0.004,0.0
353,0.006,0.0
353,0.008,0.0
353,0.01,0.0
353,0.02,0.0
353,0.03,0.0
353,0.04,0.0
353,0.05,0.0
354,0.002,0.0
354,0.004,0.0
354,0.006,0.0
354,0.008,0.0
354,0.01,0.0
354,0.02,0.0
354,0.03,0.0
354,0.04,0.0
354,0.05,0.0
355,0.002,0.0
355,0.004,0.0
355,0.006,0.0
355,0.008,0.0
355,0.01,0.0
355,0.02,0.0
355,0.03,0.0
355,0.04,0.0
355,0.05,0.0
356,0.002,0.0
356,0.004,0.0
356,0.006,0.0
356,0.008,0.0
356,0.01,0.0
356,0.02,0.0
356,0.03,0.0
356,0.04,0.0
356,0.05,0.0
357,0.002,0.0
357,0.004,0.0
357,0.006,0.0
357,0.008,0.0
357,0.01,0.0
357,0.02,0.0
357,0.03,0.0
357,0.04,0.0
357,0.05,0.0
358,0.002,0.0
358,0.004,0.0
358,0.006,0.0
358,0.008,0.0
358,0.01,0.0
358,0.02,0.0
358,0.03,0.0
358,0.04,0.0
358,0.05,0.0
359,0.002,0.0
359,0.004,0.0
359,0.006,0.0
359,0.008,0.0
359,0.01,0.0
359,0.02,0.0
359,0.03,0.0
359,0.04,0.0
359,0.05,0.0
360,0.002,0.0
360,0.004,0.0
360,0.006,0.0
360,0.008,0.0
360,0.01,0.0
360,0.02,0.0
360,0.03,0.0
360,0.04,0.0
360,0.05,0.0
361,0.002,0.0
361,0.004,0.0
361,0.006,0.0
361,0.008,0.0
361,0.01,0.0
361,0.02,0.0
361,0.03,0.0
361,0.04,0.0
361,0.05,0.0
362,0.002,0.0
362,0.004,0.0
362,0.006,0.0
362,0.008,0.0
362,0.01,0.0
362,0.02,0.0
362,0.03,0.0
362,0.04,0.0
362,0.05,0.0
363,0.002,0.0
363,0.004,0.0
363,0.006,0.0
363,0.008,0.0
363,0.01,0.0
363,0.02,0.0
363,0.03,0.0
363,0.04,0.0
363,0.05,0.0
364,0.002,0.0
364,0.004,0.0
364,0.006,0.0
364,0.008,0.0
364,0.01,0.0
364,0.02,0.0
364,0.03,0.0
364,0.04,0.0
364,0.05,0.0
365,0.002,0.0
365,0.004,0.0
365,0.006,0.0
365,0.008,0.0
365,0.01,0.0
365,0.02,0.0
365,0.03,0.0
365,0.04,0.0
365,0.05,0.0
366,0.002,0.0
366,0.004,0.0
366,0.006,0.0
366,0.008,0.0
366,0.01,0.0
366,0.02,0.0
366,0.03,0.0
366,0.04,0.0
366,0.05,0.0
367,0.002,0.0
367,0.004,0.0
367,0.006,0.0
367,0.008,0.0
367,0.01,0.0
367,0.02,0.0
367,0.03,0.0
367,0.04,0.0
367,0.05,0.0
368,0.002,0.0
368,0.004,0.0
368,0.006,0.0
368,0.008,0.0
368,0.01,0.0
368,0.02,0.0
368,0.03,0.0
368,0.04,0.0
368,0.05,0.0
369,0.002,0.0
369,0.004,0.0
369,0.006,0.0
369,0.008,0.0
369,0.01,0.0
369,0.02,0.0
369,0.03,0.0
369,0.04,0.0
369,0.05,0.0
370,0.002,0.0
370,0.004,0.0
370,0.006,0.0
370,0.008,0.0
370,0.01,0.0
370,0.02,0.0
370,0.03,0.0
370,0.04,0.0
370,0.05,0.0
371,0.002,0.0
371,0.004,0.0
371,0.006,0.0
371,0.008,0.0
371,0.01,0.0
371,0.02,0.0
371,0.03,0.0
371,0.04,0.0
371,0.05,0.0
372,0.002,0.0
372,0.004,0.0
372,0.006,0.0
372,0.008,0.0
372,0.01,0.0
372,0.02,0.0
372,0.03,0.0
372,0.04,0.0
372,0.05,0.0
373,0.002,0.0
373,0.004,0.0
373,0.006,0.0
373,0.008,0.0
373,0.01,0.0
373,0.02,0.0
373,0.03,0.0
373,0.04,0.0
373,0.05,0.0
374,0.002,0.0
374,0.004,0.0
374,0.006,0.0
374,0.008,0.0
374,0.01,0.0
374,0.02,0.0
374,0.03,0.0
374,0.04,0.0
374,0.05,0.0
375,0.002,0.0
375,0.004,0.0
375,0.006,0.0
375,0.008,0.0
375,0.01,0.0
375,0.02,0.0
375,0.03,0.0
375,0.04,0.0
375,0.05,0.0
376,0.002,0.0
376,0.004,0.0
376,0.006,0.0
376,0.008,0.0
376,0.01,0.0
376,0.02,0.0
376,0.03,0.0
376,0.04,0.0
376,0.05,0.0
377,0.002,0.0
377,0.004,0.0
377,0.006,0.0
377,0.008,0.0
377,0.01,0.0
377,0.02,0.0
377,0.03,0.0
377,0.04,0.0
377,0.05,0.0
378,0.002,0.0
378,0.004,0.0
378,0.006,0.0
378,0.008,0.0
378,0.01,0.0
378,0.02,0.0
378,0.03,0.0
378,0.04,0.0
378,0.05,0.0
379,0.002,0.0
379,0.004,0.0
379,0.006,0.0
379,0.008,0.0
379,0.01,0.0
379,0.02,0.0
379,0.03,0.0
379,0.04,0.0
379,0.05,0.0
380,0.002,0.0
380,0.004,0.0
380,0.006,0.0
380,0.008,0.0
380,0.01,0.0
380,0.02,0.0
380,0.03,0.0
380,0.04,0.0
380,0.05,0.0
381,0.002,0.0
381,0.004,0.0
381,0.006,0.0
381,0.008,0.0
381,0.01,0.0
381,0.02,0.0
381,0.03,0.0
381,0.04,0.0
381,0.05,0.0
382,0.002,0.0
382,0.004,0.0
382,0.006,0.0
382,0.008,0.0
382,0.01,0.0
382,0.02,0.0
382,0.03,0.0
382,0.04,0.0
382,0.05,0.0
383,0.002,0.0
383,0.004,0.0
383,0.006,0.0
383,0.008,0.0
383,0.01,0.0
383,0.02,0.0
383,0.03,0.0
383,0.04,0.0
383,0.05,0.0
384,0.002,0.0
384,0.004,0.0
384,0.006,0.0
384,0.008,0.0
384,0.01,0.0
384,0.02,0.0
384,0.03,0.0
384,0.04,0.0
384,0.05,0.0
385,0.002,0.0
385,0.004,0.0
385,0.006,0.0
385,0.008,0.0
385,0.01,0.0
385,0.02,0.0
385,0.03,0.0
385,0.04,0.0
385,0.05,0.0
386,0.002,0.0
386,0.004,0.0
386,0.006,0.0
386,0.008,0.0
386,0.01,0.0
386,0.02,0.0
386,0.03,0.0
386,0.04,0.0
386,0.05,0.0
387,0.002,0.0
387,0.004,0.0
387,0.006,0.0
387,0.008,0.0
387,0.01,0.0
387,0.02,0.0
387,0.03,0.0
387,0.04,0.0
387,0.05,0.0
388,0.002,0.0
388,0.004,0.0
388,0.006,0.0
388,0.008,0.0
388,0.01,0.0
388,0.02,0.0
388,0.03,0.0
388,0.04,0.0
388,0.05,0.0
389,0.002,0.0
389,0.004,0.0
389,0.006,0.0
389,0.008,0.0
389,0.01,0.0
389,0.02,0.0
389,0.03,0.0
389,0.04,0.0
389,0.05,0.0
390,0.002,0.0
390,0.004,0.0
390,0.006,0.0
390,0.008,0.0
390,0.01,0.0
390,0.02,0.0
390,0.03,0.0
390,0.04,0.0
390,0.05,0.0
391,0.002,0.0
391,0.004,0.0
391,0.006,0.0
391,0.008,0.0
391,0.01,0.0
391,0.02,0.0
391,0.03,0.0
391,0.04,0.0
391,0.05,0.0
392,0.002,0.0
392,0.004,0.0
392,0.006,0.0
392,0.008,0.0
392,0.01,0.0
392,0.02,0.0
392,0.03,0.0
392,0.04,0.0
392,0.05,0.0
393,0.002,0.0
393,0.004,0.0
393,0.006,0.0
393,0.008,0.0
393,0.01,0.0
393,0.02,0.0
393,0.03,0.0
393,0.04,0.0
393,0.05,0.0
394,0.002,0.0
394,0.004,0.0
394,0.006,0.0
394,0.008,0.0
394,0.01,0.0
394,0.02,0.0
394,0.03,0.0
394,0.04,0.0
394,0.05,0.0
395,0.002,0.0
395,0.004,0.0
395,0.006,0.0
395,0.008,0.0
395,0.01,0.0
395,0.02,0.0
395,0.03,0.0
395,0.04,0.0
395,0.05,0.0
396,0.002,0.0
396,0.004,0.0
396,0.006,0.0
396,0.008,0.0
396,0.01,0.0
396,0.02,0.0
396,0.03,0.0
396,0.04,0.0
